num_epochs,lr_generator,lr_discriminator,schedule,nb_step_discrim,nb_epoch_fade_in_new_layer,EMA_value,device,use_loss,momment_loss,scaling_penalty,betas_generator,betas_discriminator,scaling,batch_size,num_batches_per_epoch,target_len,nb_features,ks_conv,key_features,value_features,ks_value,ks_query,ks_key,num_workers,path_to_pretrain,cardinality,embedding_dim,dataset,which_model,model_id,bucket_name,channel_nb,pos_enc_dimension,self_attention,TrainingJobName,encoder_network_factor,DownloadStatus,TrainingJobStatus,SaveLocation,UploadS3,UploadS3Location,context_length,LARS,missing_values_stretch,cold_start_value
3500,5e-05,5e-05,"[1000, 2000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__15_01_41__521,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len32-20092021-150141-521,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len32-20092021-150141-521,0,,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__15_02_04__330,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len64-20092021-150204-330,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len64-20092021-150204-330,0,,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__15_02_23__805,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len128-20092021-150223-805,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len128-20092021-150223-805,0,,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__15_02_41__596,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-20092021-150241-596,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-20092021-150241-596,0,,,
2500,5e-05,5e-05,[1000],1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__15_03_00__973,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len16-20092021-150300-973,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len16-20092021-150300-973,0,,,
3500,5e-05,5e-05,"[1000, 2000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__15_03_20__290,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len32-20092021-150320-290,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len32-20092021-150320-290,0,,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__15_03_44__704,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len64-20092021-150344-704,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len64-20092021-150344-704,0,,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__15_04_11__386,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len128-20092021-150411-386,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len128-20092021-150411-386,0,,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__15_04_29__501,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-20092021-150429-501,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-20092021-150429-501,0,,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__15_05_29__391,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len16-20092021-150529-391,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len16-20092021-150529-391,0,,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__15_05_48__489,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len32-20092021-150548-489,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len32-20092021-150548-489,0,,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__15_06_16__462,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len64-20092021-150616-462,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len64-20092021-150616-462,0,,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__15_06_34__938,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len128-20092021-150634-938,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len128-20092021-150634-938,0,,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__15_07_00__165,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-20092021-150700-165,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-20092021-150700-165,0,,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__15_07_19__294,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len16-20092021-150719-294,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len16-20092021-150719-294,0,,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__15_07_39__179,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len32-20092021-150739-179,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len32-20092021-150739-179,0,,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__15_07_58__500,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len64-20092021-150758-500,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len64-20092021-150758-500,0,,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__15_08_22__165,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len128-20092021-150822-165,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len128-20092021-150822-165,0,,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__15_08_42__301,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-20092021-150842-301,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-20092021-150842-301,0,,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__15_09_04__170,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len16-20092021-150904-170,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len16-20092021-150904-170,0,,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__15_09_28__643,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len32-20092021-150928-643,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len32-20092021-150928-643,0,,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__15_09_48__389,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len64-20092021-150948-389,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len64-20092021-150948-389,0,,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__15_10_11__637,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len128-20092021-151011-637,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len128-20092021-151011-637,0,,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__15_10_30__774,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-20092021-151030-774,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-20092021-151030-774,0,,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__15_11_04__856,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len16-20092021-151104-856,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len16-20092021-151104-856,0,,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__15_11_30__227,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len32-20092021-151130-227,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len32-20092021-151130-227,0,,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__15_11_55__537,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len64-20092021-151155-537,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len64-20092021-151155-537,0,,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__15_12_14__974,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len128-20092021-151214-974,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len128-20092021-151214-974,0,,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__15_12_32__423,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-20092021-151232-423,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-20092021-151232-423,0,,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__15_24_16__231,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len16-20092021-152416-231,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len16-20092021-152416-231,0,,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__15_24_52__640,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len32-20092021-152452-640,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len32-20092021-152452-640,0,,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__15_25_16__830,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len64-20092021-152516-830,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len64-20092021-152516-830,0,,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__15_25_35__192,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len128-20092021-152535-192,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len128-20092021-152535-192,0,,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__15_25_53__151,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-20092021-152553-151,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-20092021-152553-151,0,,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__15_26_12__709,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len16-20092021-152612-709,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len16-20092021-152612-709,0,,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__15_26_31__960,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len32-20092021-152631-960,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len32-20092021-152631-960,0,,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__15_26_50__604,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len64-20092021-152650-604,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len64-20092021-152650-604,0,,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__15_27_09__574,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len128-20092021-152709-574,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len128-20092021-152709-574,0,,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__15_27_28__759,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-20092021-152728-759,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-20092021-152728-759,0,,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__15_27_46__608,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len16-20092021-152746-608,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len16-20092021-152746-608,0,,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__15_28_05__339,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len32-20092021-152805-339,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len32-20092021-152805-339,0,,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__15_28_38__718,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len64-20092021-152838-718,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len64-20092021-152838-718,0,,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__15_28_58__357,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len128-20092021-152858-357,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len128-20092021-152858-357,0,,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__15_29_17__640,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-20092021-152917-640,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-20092021-152917-640,0,,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__15_29_46__895,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len16-20092021-152946-895,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len16-20092021-152946-895,0,,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__15_30_06__317,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len32-20092021-153006-317,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len32-20092021-153006-317,0,,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__15_30_25__104,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len64-20092021-153025-104,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len64-20092021-153025-104,0,,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__15_30_44__717,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len128-20092021-153044-717,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len128-20092021-153044-717,0,,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__15_31_03__966,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-20092021-153103-966,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-20092021-153103-966,0,,,
650,5e-05,5e-05,"[100, 200, 300, 400, 500]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__17_10_31__154,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-20092021-171031-154,,False,Stopped,False,False,False,0,,,
650,5e-05,5e-05,"[100, 200, 300, 400, 500]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__17_11_07__859,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-20092021-171107-859,,False,Stopped,False,False,False,0,,,
650,5e-05,5e-05,"[100, 200, 300, 400, 500]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__17_11_26__538,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-20092021-171126-538,,False,Stopped,False,False,False,0,,,
650,5e-05,5e-05,"[100, 200, 300, 400, 500]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__17_11_43__870,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-20092021-171143-870,,False,Stopped,False,False,False,0,,,
